59,iir-8.7,"{'caching', 'terms', 'summary', 'information need', 'document frequency', 'positional factors', 'scoring', 'cache', 'nlp', 'information security and control issues', 'ir system', 'ranking', 'natural language processing', 'indexing time', 'text summarization', 'documents', 'collection', 'index time', 'html page', 'query-independent information value', 'ir system design', 'static summary', 'nlp techniques', 'information security', 'nlp approaches', 'keyword-in-context', 'document', 'results snippets', 'search results', 'index', 'dynamic summaries', 'description metadata', 'document summary', 'positional index', 'snippets', 'dynamic summary', 'kwic snippet', 'metadata', 'query terms', 'crawler', 'html', 'zone', 'static summarization', 'search engine', 'query', 'ir systems', 'relevance', 'disk drives', 'disk', 'zones', 'kwic', 'indexer', 'snippet', 'keyword-in-context (kwic) snippets'}"
60,iir-8.1,"{'information need', 'document collection', 'web search engine', 'development test collections', 'collection', 'documents', 'ground truth', 'query-document pair', 'ad hoc information retrieval', 'development test collection', 'binary classification', 'document', 'gold standard', 'test document collection', 'information needs', 'queries', 'binary relevance judgments', 'information retrieval system', 'ad hoc information retrieval effectiveness', 'test collection', 'query', 'information retrieval system evaluation', 'relevance', 'python', 'unbiased estimate'}"
61,iir-3.3,"{'terms', 'query string', 'edit operation', 'bigrams', 'spelling correction', 'term', 'query term', 'dictionary', 'coefficient', 'permuterm index', 'algorithm', 'collection', 'documents', 'dynamic programming algorithm', 'vocabulary', 'proximity', 'k-gram index', 'edit distance', 'phonetic similarity', 'search engines', 'context-sensitive correction', 'spelling suggestion', 'postings hits', 'document', 'biword statistics', 'spell-correction', 'codewords', 'vocabulary term', 'multiple-term query', 'spelling correction algorithms', 'retrieval process', 'k-gram indexes', 'dynamic programming', 'biword', 'queries', 'vocabulary terms', 'query terms', 'k-grams', 'jaccard coefficient', 'isolated-term correction', 'levenshtein distance', 'efficient computation', 'decoding problem', 'search engine', 'spelling correction problem', 'k-gram overlap', 'query', 'bigram', 'dictionary terms', '2-gram', 'search', 'b-tree traversal', 'query logs', 'biwords', 'context sensitive spelling correction', 'postings', 'edit operations', 'b-tree'}"
62,iir-13.2,"{'tokens', 'terms', 'training set', 'nb', 'training collection', 'training data', 'classification', 'test document', 'prior probability', 'maximum likelihood estimate', 'positional independence assumption', 'term', 'sparseness', 'nb classifier', 'term weights', 'test documents', 'maximum a posteriori', 'documents', 'vocabulary', 'stop words', 'laplace smoothing', 'conditional probabilities', 'training documents', 'class', 'document', 'add-one smoothing', 'text classification', 'supervised learning method', 'add-1/2 smoothing', 'conditional probability', 'naive bayes text classification', 'uniform prior', 'query', 'multinomial naive bayes', 'language modeling', 'text classification method', 'multinomial naive bayes model', 'maximuma posteriori', 'nb classification', 'multinomial unigram language model', 'probabilistic learning method', 'time complexity', 'mle estimate', 'maximuma posteriori class', 'multinomial nb model'}"
63,iir-4.1,"{'hardware basics', 'caching', 'megabyte', 'mb', 'system bus', 'clock cycles', 'indexing algorithm', 'indexes', 'enterprise search', 'ir', 'compress', 'email application', 'databases', 'megabytes', 'block', 'memory', 'sort-based indexing algorithm', 'seek time', 'operating systems', 'apis', 'information retrieval (ir) system', 'computer clusters', 'ir system', 'algorithm', 'collection', 'documents', 'vocabulary', 'chunks', 'collections', 'indexing', 'main memory', 'ir system design', 'application programming interfaces', 'web search', 'blocked  sort-based indexing', 'inverted index', 'document', 'decompress', 'gigabytes', 'http', 'index', 'index construction', 'gb', 'blocked sort-based indexing', 'information retrieval', 'static collections', 'efficient single-machine algorithm', 'content management systems', 'information retrieval system', 'disk i/o', 'decompression algorithm', 'indexing algorithms', 'spidered', 'data transfer rates', 'single-pass in-memory indexing', 'content management system', 'dynamic indexing', 'local file system', 'buffer', 'ir systems', 'ranked retrieval', 'byte', 'disk', 'main memory caching', 'crawled', 'blocks', 'efficient decompression algorithm', 'indexer', 'single-machine algorithm', 'database'}"
64,iir-4.5,"{'terms', 'auxiliary index scheme', 'document collection', 'disk seeks', 'scratch', 'query processing', 'indexes', 'auxiliary index', 'posting', 'memory', 'dictionary', 'in-memory auxiliary index', 'ir system', 'one-file-per-postings-list scheme', 'collection', 'documents', 'vocabulary', 'merging operation', 'collections', 'search engines', 'postings list', 'document', 'docids', 'inverted index', 'main index', 'index', 'logarithmic merging', 'index construction', 'distribution', 'spelling correction algorithm', 'invalidation bit vector', 'separate file', 'reconstruction-from-scratch strategy', 'disk seek', 'file systems', 'multiple indexes', 'index construction time', 'querying', 'search system', 'query', 'binomial heap data structure', 'index maintenance', 'dynamic indexing', 'searches', 'inverted indexes', 'disk', 'postings lists', 'file system', 'efficiency gain', 'time complexity', 'postings'}"
65,iir-3.4,"{'equivalence class', 'terms', 'phonetic misspellings', 'phonetic hash', 'string', 'phonetic correction', 'standard inverted index', 'target term', 'phonetic hashing', 'algorithm', 'algorithms', 'inverted index', 'soundex algorithms', 'index', 'soundex code', 'soundex', 'soundex match', 'tolerant retrieval', 'soundex map', 'vocabulary terms', 'soundex algorithm', 'query terms', 'equivalence classes', 'query', 'searches', 'soundex index', 'soundex codes'}"
66,iir-2.1,"{'tokens', 'terms', 'precision', 'indexing granularity', 'postings data structures', 'boolean models', 'recall', 'document collection', 'linguistic preprocessing', 'extended boolean models', 'term', 'postings list data structure', 'implicit proximity search', 'ir system', 'token', 'unicode utf-8', 'multibyte encoding schemes', 'documents', 'document delineation', 'vocabulary', 'markup', 'writing systems', 'collection', 'index granularity', 'indexing', 'binary representation', 'xml files', 'character entities', 'tokenization', 'text', 'encodings', 'character encodings', 'usage patterns', 'postings list', 'inverted index', 'document', 'xml documents', 'proximity query', 'html pages', 'extended postings list data structure', 'index', 'ascii encoding', 'information needs', 'decoding', 'xml retrieval', 'unix email file', 'encoding', 'classification problem', 'metadata', 'digital representation', 'heuristic methods', 'phrase query', 'querying', 'zip file', 'relevant information', 'machine learning classification problem', 'proximity queries', 'query', 'boolean model', 'document unit', 'inverted index construction', 'postings lists', 'byte', 'character sequence decoding'}"
67,iir-14.4,"{'tokens', 'terms', 'training set', 'rocchio', 'class centroids', 'training data', 'nonlinear classifiers', 'decision rule', 'threshold', 'log space', 'noise documents', 'category', 'learning methods', 'text classifiers', 'algorithm', 'class boundary', 'noise feature', 'documents', 'hyperlane', 'vocabulary', 'nonlinear classifier', 'linearly separable problem', 'noise document', 'classifier', 'decision hyperplane', 'knn', 'linear hyperplanes', 'class', 'document', 'document representation', 'two-class classifiers', 'm-dimensional vectors', 'decision boundary', 'naive bayes', 'text classification', 'linear separators', 'nonlinear problem', 'two-class classifier', 'linearly separable', '2d linear classifier', 'learning method', 'underlying distributions', 'two-dimensional vector representation', 'hyperplane', 'hyperplanes', 'linear classifiers', 'linear classifier', 'linear separability', 'classification error', 'centroids', 'parameter vector', 'features', 'linear classification', 'decision  boundaries', 'linear problem', 'decision hyperplanes', 'effectiveness'}"
68,iir-14.6,"{'machine learning', 'overfitting', 'feature selection', 'high-dimensional spaces', 'centroid', 'test se', 'margin maximization', 'nonlinear classifier', 'svms', 'knn', 'class boundaries', 'document', 'naive bayes', 'routing', 'complexity of learning', 'nonlinear learning method', 'conditional probability', 'centroids', 'rocchio classifier', 'bias term', 'decision hyperplanes', 'text classification problems', 'rocchio', 'variance', 'regularized linear regression', 'true conditional probability', 'learning methods', 'high-variance learning methods', 'class boundary', 'documents', 'centroid-based classification', 'nonlinear learning methods', 'class', 'classification accuracy', 'push model', 'misclassifications', 'one-feature classifier', 'nonlinear methods', 'linear classifier', 'classification error', 'linear learning methods', 'optimal classifier', 'linear methods', 'mem- ory capacity of the learning method', 'nonlinear class boundary', 'effectiveness', 'cluster-based clasification', 'bias', 'training set', 'regularized logistic regression', 'training data', 'nonlinear classifiers', 'nonlinear models', 'linear svms', 'noise documents', 'text application', 'fit-training-set-perfectly classifier', 'learning error', 'optimal learning method', 'positive and negative errors', 'training sets', 'training documents', 'learned decision boundaries', 'linear models', 'mean squared error term', 'likelihood of linear separability', 'distribution', 'classifiers', 'generative  models', 'bias-variance tradeoff', 'pull model', 'mse', 'filtering', 'linear classifiers', 'linear separability', 'mean squared error', 'nonlinear method', 'non-linear problems', 'linear model', 'decision boundaries', 'text classification algorithms', 'bag of words model', 'classification decision', 'test set', '̢\\x80\\x9cfit-training-set-perfectly̢\\x80\\x9d classifier', 'test documents', 'underlying distribution', 'classifier', 'text classification problem', 'document representation', 'zero classification error', 'memory capacity', 'text classification', 'linearity', 'learning method', 'quadratic polynomial', 'statistical text classification', 'hyperplane', 'model complexity', 'decision lines', 'linear hyperplane', 'regularization'}"
69,iir-9,"{'terms', 'recall', 'spelling correction', 'information retrieval systems', 'synonymy', 'indirect relevance feedback', 'query expansion', 'local methods', 'documents', 'collections', 'blind relevance feedback', 'relevance feedback', 'query terms', 'wordnet', 'automatic thesaurus generation', 'query reformulation', 'query', 'search', 'pseudo relevance feedback', 'query refinement', 'global methods'}"
70,iir-6.3,"{'terms', 'document collection', 'tf', 'vector space scores', 'unit vector', 'euclidean lengths', 'scoring', 'priority queue data structure', 'vector representations', 'bag of words', 'term', 'free text query', 'dot products', 'query term', 'vector', 'euclidean length', 'idf', 'length-normalization', 'posting', 'query as a vector', 'dictionary', 'heap', 'tf-idf weights', 'document classification', 'length normalization', 'algorithm', 'collection', 'documents', 'term-at-a-time scoring', 'accumulator', 'term-document matrix', 'vocabulary', 'concurrent postings traversal', 'stem', 'array', 'search engines', 'accumulators', 'document-at-a-time scoring', 'cosine similarities', 'document vectors', 'document clustering', 'vector space', 'dot product', 'document', 'inverted index', 'euclidian length', 'cosine similarity', 'vector space model', 'document vector', 'tf-idf', 'query vector', 'queries', 'weighting schemes', 'query terms', 'priority queue', 'inverse document frequency', 'weighting scheme', 'term-at-a-time', 'query', 'tf-idf weighting scheme', 'information retrieval operation', 'term-documentmatrix', 'inner product', 'postings lists', 'dictionary term', 'term frequencies', 'term frequency', 'information retrieval operations', 'postings', 'vector space scoring'}"
71,iir-1.2,"{'tokens', 'terms', 'document frequency', 'document collection', 'pointer', 'sorting', 'linguistic preprocessing', 'single linked list', 'term', 'posting', 'normalized tokens', 'index compression', 'data structure', 'dictionary', 'efficiency', 'documents', 'pointers', 'boolean retrieval', 'indexing', 'processing', 'document identifier', 'array', 'text', 'inverted index', 'document', 'postings list', 'ad hoc text search', 'index', 'words', 'index construction', 'sort-based indexing', 'boolean search engine', 'information retrieval', 'singly linked lists', 'term-document incidence matrix', 'document identification', 'normalize', 'docid', 'skip lists', 'query', 'explicit pointers', 'inverted file', 'indexing terms', 'ranked retrieval models', 'postings'}"
72,iir-3.2,"{'terms', 'trailing wildcard queries', 'permuterm vocabulary', 'post-filtering', 'superset', 'root-to-leaf path', '3-grams', 'b-trees', '|w| lookups', 'tree', 'term', 'retrieval', 'string-matching', 'query term', 'trailing wildcard query', 'foreign word', 'rotation', 'rotated wildcard query', 'boolean query', 'dictionary', 'permuterm index', 'standard inverted index', 'documents', 'vocabulary', 'single-term queries', 'k-gram index', 'search interface', 'k-gram', 'search engines', 'wildcard query', 'leading wildcard queries', 'inverted index', 'document', 'postings list', 'reverse b-tree', 'permuterm indexes', 'document retrieval', 'index', 'stemming', 'leading wildcard query', 'rotate terms', 'k-gram indexes', 'queries', 'vocabulary terms', 'k-grams', 'post-filtering step', 'boolean operators', 'search string', 'search engine', 'query', 'boolean combinations', 'wildcard queries', 'dictionary terms', 'permuterm b-tree', 'path', 'regular b-tree', 'search tree', 'rotations per term', 'b-tree'}"
73,iir-8.2,"{'cranfield', 'information need', 'nist', '20 newsgroups', 'ad hoc information retrieval system', 'document collection', 'gov2 web page collection', 'ad hoc information retrieval system evaluation', 'ir', 'ntcir', 'reuters-21578', 'information retriecal', 'reuters corpus volume 1', 'text retrieval conference', 'cross language evaluation forum', 'trec evaluation', 'documents', 'trecs', 'reuters-rcv1', 'topics', 'information retrieval effectiveness', 'nii test collections for ir systems', 'information needs', 'text classification', 'trec', 'cranfield collection', 'document) pairs', 'queries', 'ir test', 'standard test collections', 'trec ad hoc track', 'reuters', 'text classification collection', 'test collection', 'trec collections', 'trec evaluations', 'test collections', 'test document collections', 'document collections', 'clef', 'cross-language information retrieval', 'web collection', 'gov2', 'foreign broadcast information service', '(query', 'nist test document collections'}"
74,iir-14.3,"{'training set', 'rocchio', 'classification', 'test document', 'classification decision', 'k nearest neighbor', 'held-out portion', 'knn classification', 'documents', 'convex polygons', 'training document', 'training documents', 'knn', 'class', 'document', 'decision boundary', '1nn', 'cosine similarity', 'convex region', '2-dimensional space', 'classification problem', 'contiguity hypothesis', 'probability estimates', 'knn classification algorithm', 'k nearest neighbors', 'voronoi tessellation', 'knn algorithm', 'k nearest neighbor classification', 'convex polygon', 'decision boundaries', 'voronoi cells'}"
75,iir-10.1,"{'attribute nodes', 'trees', 'nodes', 'tag', 'xml context', 'tree', 'ordered tree', 'term', 'prefiltering', 'xml attributes', 'labeled tree', 'element-node tree', 'collection', 'documents', 'xml retrieval system', 'leaf nodes', 'relational attributes', 'ranking constraint', 'xml', 'keywords', 'element nodes', 'element path', 'narrowed extended xpath i', 'subtree', 'xml document collection', 'xml queries', 'dom api', 'xml documents', 'document', 'dom', 'closing tag', 'parents', 'relational attribute constraints', 'metadata functions', 'xml dom document object model', 'xml document object model', 'vocabulary term', 'xml contexts', 'xml schema', 'nexi', 'xml retrieval', 'structured queries', 'queries', 'root element', 'internal nodes', 'xml dtd', 'metadata', 'postfiltering', 'opening tag', 'xml element', 'query', 'children', 'xpath', 'information retrieval problem', 'nexi query', 'xml dom', 'node', 'search', 'xml document', 'xml attribute', 'schemas', 'schema'}"
76,iir-8.6,"{'latency', 'information need', 'document collection', 'multiple linear regression', 'clickthrough log analyais', 'web search engine', 'intranet search engine', 'ranking algorithm', 'ir system', 'query language', 'collection', 'documents', 'modern web search engines', 'search engines', 'multivariate statistical analysis', 'a/b testing', 'information security', 'quantitative measures', 'a/b test', 'formal evaluation measures', 'index', 'queries', 'evaluate measures', 'information retrieval system', 'a/b tests', 'system quality', 'web search engines', 'search engine', 'clickstream mining', 'query', 'implicit feedback', 'relevance', 'ethnographic interview techniques', 'user utility', 'clickthrough log analysis'}"
77,iir-1.1,"{'precision', 'terms', 'information need', 'indexed units', 'model', 'document collection', 'recall', 'corpus', 'boolean expression', 'incidence matrix', 'ir', 'term', 'vector', 'sparse matrix', 'relevant', 'posting', 'lexicon', 'dictionary', 'matrix', 'ir system', 'collection', 'documents', 'grepping', 'vocabulary', 'term-document matrix', 'collections', 'binary term-document incidence matrix', 'regular expressions', 'pattern matching', 'retrieval system', 'boolean retrieval model', 'text', 'matching', 'linearly scanning', 'document', 'inverted index', 'postings list', 'relevant documents', 'document retrieval', 'index', 'inverted list', 'topic', 'information retrieval', 'vectors', 'term-document incidence matrix', 'wildcard pattern matching', 'querying', 'boolean', 'query', 'grep', 'inverted file', 'document collections', 'relevance', 'ranked retrieval', 'ad hoc retrieval', 'postings', 'effectiveness'}"
78,iir-13.5,"{'accuracy', 'terms', 'training set', 'suboptimal accuracy', 'mi feature selection', 'nb', 'document frequency', 'independence', 'overfitting', 'feature selection', 'classification', 'statistical significance', 'multinomial model', 'greedy feature selection', 'bernoulli model', 'classification decision', 'effectiveness', 'term', 'mi', 'noise feature', 'collection', 'documents', 'vocabulary', 'mles', 'yates correction', 'noise features', 'f1', '��\\x872 feature selection', 'classifier', 'reuters-rcv1', 'statistical dependence', 'confidence', 'significance', 'feature selection statistics', 'bernoulli nb classifier', 'class', 'document', 'classification accuracy', 'feature selection methods', 'greedy methods', 'text clasification', 'text classification', 'weaker classifier', 'feature selection algorithm', 'nb models', 'statistical independence', 'collection frequency', 'classifiers', 'bias- variance tradeoff', 'bias-variance tradeoff', 'learning method', 'frequency based feature selection', 'top k/n', 'non-greedy methods', 'frequency-based feature selection', 'feature', 'mutual information', 'statistical dependence of variables', 'degree of freedom', 'statistically significant', 'statistical text classification', 'two-class classification', 'observed frequency', 'parameter estimation', 'mle', 'features', 'statistical independence of variables', 'c 2 feature selection', 'expected frequency', 'text classification problems'}"
